F_g,F_b,F_w,M_g,M_b,M_w,L,D,Y,l_b,m_b,n_b,CL,CD,CY,Cl,Cm,Cn,CLa,CDa,CYa,Cla,Cma,Cna,CLb,CDb,CYb,Clb,Cmb,Cnb,CLp,CDp,CYp,Clp,Cmp,Cnp,CLq,CDq,CYq,Clq,Cmq,Cnq,CLr,CDr,CYr,Clr,Cmr,Cnr,CL_alpha_dot,CL_DE,CD_DE,CM_DE,CL_DF,CD_DF,CM_DF,CL_DA,CD_DA,CM_DA
52514.84946960909,-52514.84946960909,-52514.84946960909,5.90557284858142e-09,-5.90557284858142e-09,-5.90557284858142e-09,1891135.2338465145,52514.84946960909,-5.843794518639781e-12,-5.90557284858142e-09,-16835869.88916193,3.3585379569456033e-10,0.6888938439026397,0.019129862246553473,-2.1287499682054288e-18,-2.6890372609977384e-17,-0.5754618680173065,1.5292731019093842e-18,5.1081337158181395,0.28911604341428626,2.1437864538053168e-14,4.633777051240303e-13,-5.04728348430923,1.8945962504710055e-15,-1.0552813266502705e-05,-7.353913940775178e-06,0.2628371927776972,0.08603510677533338,4.122374172629131e-06,-0.13406569142407995,-5.423981264129907e-06,-0.0007130196741540751,0.05375299224985621,-0.5272265692780311,1.907958691038658e-05,-0.058648611422014336,17.00756904014189,-0.17796736225809268,4.4596382825241596e-15,3.741374755462283e-14,-30.999824882767538,-2.0962681740798312e-15,0.00023657351233552504,-0.0001735822036316725,0.28797607628669025,0.202888784386826,-0.0005232996902471143,-0.16194226806193532,0.034472976662376836,0.0,0.0,0.0,0.00011312874147406115,4.936756368438943e-05,3.271521188081272e-05,0.0008224390846247153,6.208414449681722e-05,-0.0006526860676527412
-5.843794518639781e-12,-5.843794518639781e-12,-5.843794518639781e-12,-16835869.88916193,-16835869.88916193,-16835869.88916193,1891135.2338465145,52514.84946960909,-5.843794518639781e-12,-5.90557284858142e-09,-16835869.88916193,3.3585379569456033e-10,0.6888938439026397,0.019129862246553473,-2.1287499682054288e-18,-2.6890372609977384e-17,-0.5754618680173065,1.5292731019093842e-18,5.1081337158181395,0.28911604341428626,2.1437864538053168e-14,4.633777051240303e-13,-5.04728348430923,1.8945962504710055e-15,-1.0552813266502705e-05,-7.353913940775178e-06,0.2628371927776972,0.08603510677533338,4.122374172629131e-06,-0.13406569142407995,-5.423981264129907e-06,-0.0007130196741540751,0.05375299224985621,-0.5272265692780311,1.907958691038658e-05,-0.058648611422014336,17.00756904014189,-0.17796736225809268,4.4596382825241596e-15,3.741374755462283e-14,-30.999824882767538,-2.0962681740798312e-15,0.00023657351233552504,-0.0001735822036316725,0.28797607628669025,0.202888784386826,-0.0005232996902471143,-0.16194226806193532,0.034472976662376836,0.0,0.0,0.0,0.00011312874147406115,4.936756368438943e-05,3.271521188081272e-05,0.0008224390846247153,6.208414449681722e-05,-0.0006526860676527412
1891135.2338465145,-1891135.2338465145,-1891135.2338465145,-3.3585379569456033e-10,3.3585379569456033e-10,3.3585379569456033e-10,1891135.2338465145,52514.84946960909,-5.843794518639781e-12,-5.90557284858142e-09,-16835869.88916193,3.3585379569456033e-10,0.6888938439026397,0.019129862246553473,-2.1287499682054288e-18,-2.6890372609977384e-17,-0.5754618680173065,1.5292731019093842e-18,5.1081337158181395,0.28911604341428626,2.1437864538053168e-14,4.633777051240303e-13,-5.04728348430923,1.8945962504710055e-15,-1.0552813266502705e-05,-7.353913940775178e-06,0.2628371927776972,0.08603510677533338,4.122374172629131e-06,-0.13406569142407995,-5.423981264129907e-06,-0.0007130196741540751,0.05375299224985621,-0.5272265692780311,1.907958691038658e-05,-0.058648611422014336,17.00756904014189,-0.17796736225809268,4.4596382825241596e-15,3.741374755462283e-14,-30.999824882767538,-2.0962681740798312e-15,0.00023657351233552504,-0.0001735822036316725,0.28797607628669025,0.202888784386826,-0.0005232996902471143,-0.16194226806193532,0.034472976662376836,0.0,0.0,0.0,0.00011312874147406115,4.936756368438943e-05,3.271521188081272e-05,0.0008224390846247153,6.208414449681722e-05,-0.0006526860676527412
